2240325302ede93a58de6b6d10265169,639.0
e32e6089804387e255bda4adf7f4e7f2,567.0
4282e3e0fc986196ab7250f6cf543c12,546.0
e6005a257fe29a96bfbf5e887eacb6c3,498.0
049f45a09add8317e861a79bdc33ff82,472.0
053c4d5b8717b60387f777efae437b40,464.0
bd9b0aa0827c1839817bf5bb224ac1e9,440.0
d62a6883e705ee1a47499082fca200d1,431.0
3bf129139d238c7f6c72d32676a24ea1,424.0
fb44345ddacf0b88c915751bf1a3dfb5,407.0
3f6f0c06671d2b365cedc9c047ba35c2,395.0
b32155376e52236acd2b32d3ded1965b,353.0
5e5bf0cd26d362e975a5243b96e5509e,351.0
49d14807554fa61ff52f11c396745d4e,318.0
c7fb23c9ba29912badefae2970028a20,296.0
0374d69a06fe46ad16ded615ae85090d,292.0
032314fa2006bb31893452a1be94735b,288.0
d57a000db65907534cf1c3c6a435b418,263.0
433c89fc087218b4d3bab5878a0987e2,250.0
921efc7055c62442ec07fd5a84321e22,243.0
3a6db5d976b227a9400a17e0b7943b49,237.0
3533983a2fa817a98066122911669965,211.0
f885f42528fc9261559b83c6c01d81d7,205.0
74211d8702e2d89e65d998c99fe8bf8e,202.0
302e31d9e7f602a960c2e01d06ee4599,198.0
bc3ee5f2881d4568b701367498f887a5,196.0
2652d85f3965bb718ce6f6dcb78a1066,192.0
db290df8767c213029c6420087f3e60c,189.0
404aa9cba9613e78a1a8ed83a6cfbbb4,188.0
438984e25cbabd9ccac052c063af39c7,184.0
8e47ccc9d427cd3bc821fe03ff53671e,181.0
e42b49ba5eadd730e67fb60dc84cb4d5,180.0
4f8e0b5ae4476814169f0e581ce8d733,178.0
4e036221560a9a9572c96f20de096a7d,172.0
64d7e5945b824befbd6f0149adf6dbd0,168.0
b0d4d3df2b6a730bcd79f70cdf1256b7,163.0
2435a3c475cd0e539e27426b8b2978be,159.0
06f968c53bb28ecf0179b3c0fa6ae141,157.0
1aa19f38f7ad4a635b66754b3bf987af,157.0
5ff18caa9b85639f786a4ca77d50498f,155.0
ffdd2ad7716209608a7102ba6b984aee,154.0
6fd8308126e83183eecd265e53eaca0f,153.0
d8bc21b9199699df63f7ab707d32f2b5,151.0
12dc3e90e2b6f9157e3617562d29e8c2,150.0
99e672804528dd79862a70cbdb2d7b7e,145.0
164be9721789e151f98722769531c88a,144.0
da6738fe38ea56043fe8f61c97be3624,143.0
972e3bf07711436648089a2fa1f18390,138.0
5d69afc0ee66a4c48b9bafb047edbb99,137.0
9ad1336f1cf969237ad01ec7437fe692,137.0
ac893137f52dadfe67d9b8933a15b501,132.0
521901b84de13226b2c7b817e69cb89c,128.0
5093641d54155c58a56d7c9a6613d14a,126.0
80c6cd90e1af38da9f57e2b1edee86f9,125.0
b382585d9eed7b4e833fb4ba0dde9fba,125.0
ba9ace0aeff160a61ef4fce76eeab2fb,124.0
7047a8e54b11648a6cbc01f3f9f3a623,124.0
c71d9082390d84ca394b1a80888aef52,123.0
f129f8bc94f2004412b4afb3dee27d72,119.0
0935507e60c431052b4b7fa7b0b92c51,118.0
5c4d6995fdaa692037830b97ac61f53c,114.0
db6d0334e8afbc8430a346296b7fa540,113.0
17fefcca69daa2cffcec883258bd3345,113.0
7a0c9065206736f919c761eb9df0ea0a,111.0
486f9dbed749e5f077507ef19ae48651,108.0
027f6edd33aaba2433e1a8601b15675e,107.0
8b4fcf44459e28579dff66b98c859ecf,106.0
38d6ae18016ccf7e566ef59b0e60ffc6,106.0
19669cc19d2608b606e564224dbcbc54,100.0
578639147e92d6ab08ee738ab1b3d951,98.0
c5977cb0b8553bb068c2d21e50ba7a59,98.0
3831a3fae84df75d6c0add8fade65783,97.0
769c012f98132eb9ee6e6b02db9f786f,97.0
92fa7e16cf68c95995c5b83762be9a5f,95.0
82f567fd1758dcd97bf3358e8e92ae8e,95.0
5f9feac12907aa6e7a2bba914eb4a336,93.0
99a458025618be646773bf964bc67766,93.0
d54294d8a4af37eef0f11dd414fb7f4b,92.0
b354b8126342d91d8719bc3beebfbe74,91.0
fa311a5319842254cef6409189d5bd88,91.0
9798f4e5c15932b6ab25d5a7de15db7a,91.0
8ebb1b51871735e475127560b7e41581,88.0
737a8e5abd6e5518bedd33ec5724bd0e,87.0
2594fcf48955bec7b61a5ce4aefa3868,86.0
4c551de4240b92f8b28eed348604349c,84.0
996262128378b04cb2bbd0ad2c90490f,83.0
67f820814e1af7d979eb41cf4ff3e6ed,78.0
82a2113c8396e47846beb501bdd7dd68,78.0
fa2722c3b5352c7d377439dc9fa07696,78.0
a8491caa35615af28e2bab4570c9cb79,77.0
f3dc4a26ad288b6c41ff4345aeb64806,76.0
678202f984e8ae3d8ba5e138a593682e,75.0
8c4edaff427371a3df0023a5c31ccc75,73.0
395a44af5be08561165014d1308e8f5b,72.0
b448b181584851c68f67a0b7ce8e7c40,71.0
6846067fccf46578f5367f11fb7bc17c,71.0
f2acd642074abce065e4690a83400096,70.0
8b8d9fef635980603aabea9150368c3c,70.0
0f6c72b5b0e1ef89e2252b7fb7905701,69.0
fc654ed08d71dffaa7843be337ff4d4c,69.0
3158565105b3e8d9c80e4013c79356f2,67.0
646c3a9d2a178c07eb446914d4078c50,67.0
ccbda6f75fcae416ddb46c1620bbf5e4,67.0
52ca6348b43eee8d0903d1978d04aecd,66.0
41e41d5b4bf6cab96247d38f7ed4f0ce,66.0
c02b9635cf94901e06e068551f4c5ca2,66.0
a2721a955fb1041b0ca4d37468f61766,66.0
331adc3a2e1a2029db5229cd9fa09ade,65.0
978fde5b0458c6bca6a9b1e6ae61ed49,65.0
c955cf9abd87f132bde746cf6af1ad87,65.0
0fa3cd6c7241ec9da8838e85d97561c1,64.0
aeaa4445d45ed216d28e002475f6f2f9,64.0
04211c42b50c6e17e0b5a3fec20702fb,64.0
470288c9eda9276535a562790c867859,63.0
e8e494fd47ec073427f79af28ed4d3b4,63.0
55814f4cc1768fdb9c11d9afbe68b530,62.0
08c283c42042da88a2310db037f75fe1,61.0
3a1a049c54786119dded78686a3335c7,61.0
5f2cea7fc377894ab98767c5720d0df8,61.0
42bd162c04f159abdcce711bef3a2456,61.0
78ffa4458cb19f56f9526f1773d3807e,60.0
cdbbad16a108616dfa91ea98375233c0,60.0
00fc46cb6c89182ea20de81e39321e4a,60.0
6faabcb1148d404c8d762e73342ecf52,59.0
ecff1915dd7be6e78cdd893f104fea1c,58.0
8db9a7fd792f44125f4c35134fff3df9,58.0
a025e4e295007d3b0a91aef07c5b2d95,58.0
7c6f88f37abaef6eaf30bede23e7ce86,57.0
d8ed1ea558d3570bc8da903a70794b0a,57.0
80a08d6a20e734067a3fa8b591d53080,56.0
01db234ca3a500d35b854169c717e378,56.0
ee5a763f9624409d5cd37ef3bc161fa6,55.0
1b4af5aea640f6e8323b08bdf32413e4,55.0
87b69a4a98412e7f0666adfaa74a140c,55.0
